t,U
0.02199,1.05706072
0.02200,-0.45153713
0.02201,-1.17551598
0.02202,0.10305714
0.02203,1.04386781
0.02204,-0.39178388
0.02205,-0.18108210
0.02206,-0.24146626
0.02207,1.19878132
0.02208,-0.40429408
0.02209,-1.40778862
0.02210,1.16372513
0.02211,1.06292567
0.02212,-1.10670223
0.02213,-1.85231249
0.02214,1.10552107
0.02215,0.27840009
0.02216,-1.10805717
0.02217,-0.03797666
0.02218,0.40921290
0.02219,1.33331062
0.02220,-0.93601543
0.02221,-0.17567872
0.02222,0.97204818
0.02223,1.34885310
0.02224,-0.50233565
0.02225,0.77496510
0.02226,1.04111768
0.02227,0.62915133
0.02228,-1.22329028
0.02229,-0.39481930
0.02230,1.49590542
0.02231,-0.24792848
0.02232,-0.41445284
0.02233,0.20168148
0.02234,1.48429380
0.02235,0.31935354
0.02236,-1.35985187
0.02237,0.87935048
0.02238,1.00119671
0.02239,0.64471984
0.02240,-1.11425345
0.02241,-0.10978174
0.02242,0.02960875
0.02243,-0.68825951
0.02244,-2.01426412
0.02245,0.53721724
0.02246,1.41861303
0.02247,-0.50674479
0.02248,-1.02286693
0.02249,0.48908831
0.02250,0.18161133
0.02251,-0.60645478
0.02252,-1.12464600
0.02253,0.31149064
0.02254,0.80984025
0.02255,-1.75342427
0.02256,-0.78028226
0.02257,0.99378188
0.02258,0.35921569
0.02259,-0.04246988
0.02260,-1.02330596
0.02261,0.32508347
0.02262,0.94597756
0.02263,-1.12781858
0.02264,-0.49548330
0.02265,2.59877088
0.02266,1.55983299
0.02267,-1.66903695
0.02268,-0.03021216
0.02269,1.47545051
0.02270,0.91334560
0.02271,-0.56186748
0.02272,-0.74365798
0.02273,1.42522612
0.02274,0.47092655
0.02275,-1.25013382
0.02276,-0.56959766
0.02277,1.58275646
0.02278,-0.06393893
0.02279,-1.77907791
0.02280,0.60465607
0.02281,1.01728225
0.02282,-0.01547390
0.02283,-0.18390666
0.02284,0.79760596
0.02285,1.53415742
0.02286,-1.01768603
0.02287,-0.94344323
0.02288,0.64172245
0.02289,0.48331944
0.02290,-0.87558859
0.02291,-1.15999997
0.02292,1.29004273
0.02293,0.87618336
0.02294,-1.46006670
0.02295,0.06889748
0.02296,0.69855548
0.02297,0.95075098
0.02298,-1.20573741
0.02299,-0.92202212
0.02300,1.21921013
0.02301,-0.06847184
0.02302,-0.46725434
0.02303,-0.28142533
0.02304,1.33266386
0.02305,-0.09640137
0.02306,-1.76767548
0.02307,-0.42424921
0.02308,2.03238311
0.02309,0.31245065
0.02310,-2.11754210
0.02311,-0.07759696
0.02312,0.90706036
0.02313,-0.59689351
0.02314,-1.46644284
0.02315,-1.24370860
0.02316,1.07265470
0.02317,-0.33521039
0.02318,-1.60500901
0.02319,0.58216029
0.02320,1.39162157
0.02321,-0.37585501
0.02322,-0.70555328
0.02323,0.68942669
0.02324,1.77888396
0.02325,-1.34921866
0.02326,-1.41211636
0.02327,0.53781975
0.02328,0.82411342
0.02329,-0.58467966
0.02330,-1.45580357
0.02331,0.97414764
0.02332,2.57705758
0.02333,-1.01007664
0.02334,-1.42082036
0.02335,0.35261438
0.02336,0.47847245
0.02337,-0.47931009
0.02338,-1.83516306
0.02339,1.09534170
0.02340,0.01378345
0.02341,-1.07879416
0.02342,-0.35184992
0.02343,0.94695181
0.02344,0.67654847
0.02345,0.02305048
0.02346,-1.12527640
0.02347,1.49676904
0.02348,0.79704811
0.02349,-1.47334768
0.02350,-0.04520956
0.02351,0.85476982
0.02352,0.25760181
0.02353,-1.54311960
0.02354,0.78005940
0.02355,0.65918870
0.02356,-0.69746659
0.02357,-1.25109117
0.02358,0.26886331
0.02359,0.81400390
0.02360,-0.89213290
0.02361,-0.60388382
0.02362,0.71937067
0.02363,0.71843312
0.02364,-1.74901740
0.02365,-1.40300053
0.02366,1.63030463
0.02367,1.73578884
0.02368,-0.12580927
0.02369,-1.58425446
0.02370,0.69197684
0.02371,1.97326840
0.02372,-1.22205503
0.02373,-0.19373575
0.02374,0.90331982
0.02375,1.77572392
0.02376,-1.13154857
0.02377,-0.27047518
0.02378,0.42369799
0.02379,1.08125237
0.02380,0.04034895
0.02381,-0.13109338
0.02382,0.48884727
0.02383,-0.66261192
0.02384,-1.13501000
0.02385,-0.29739777
0.02386,0.99840895
0.02387,-0.06508103
0.02388,-1.07570611
0.02389,-1.37343538
0.02390,0.63689458
0.02391,-0.05385822
0.02392,-1.81925891
0.02393,-0.98740429
0.02394,1.66048707
0.02395,-0.67565534
0.02396,-1.99263476
0.02397,0.31511954
0.02398,1.84175544
0.02399,0.06905221
0.02400,-0.61368295
0.02401,-0.60249197
0.02402,1.05293257
0.02403,0.77496248
0.02404,-0.06827224
0.02405,0.32147175
0.02406,2.16298859
0.02407,-0.38092661
0.02408,-1.20552775
0.02409,0.23375248
0.02410,1.09528469
0.02411,-1.85178543
0.02412,-0.47858401
0.02413,0.22342297
0.02414,0.79779660
0.02415,-0.57251189
0.02416,-0.59146651
0.02417,0.46198948
0.02418,1.41856661
0.02419,-0.24983724
0.02420,-0.56807330
0.02421,0.49011206
0.02422,-0.48258243
0.02423,-1.72841889
0.02424,-0.34539115
0.02425,1.34809052
0.02426,-0.32982975
0.02427,-1.74956250
0.02428,-0.85158241
0.02429,1.42340000
0.02430,0.44631942
0.02431,-0.87276309
0.02432,-0.04274479
0.02433,1.35106861
0.02434,0.17384384
0.02435,-1.15081089
0.02436,1.27994417
0.02437,1.10468929
0.02438,-0.48007673
0.02439,-0.62059064
0.02440,0.76541682
0.02441,0.28234706
0.02442,-0.09585486
0.02443,-1.43832708
0.02444,0.82507169
0.02445,1.27872875
0.02446,-0.28205017
0.02447,-0.93045068
0.02448,0.81907209
0.02449,0.55778852
0.02450,-0.91150122
0.02451,-0.42905440
0.02452,1.35488479
0.02453,0.82628938
0.02454,-0.67307354
0.02455,-0.59794425
0.02456,0.23296518
0.02457,0.76226585
0.02458,-0.87124317
0.02459,-0.45285771
0.02460,-0.35554900
0.02461,1.60226338
0.02462,-0.46443401
0.02463,-1.25841873
0.02464,1.49867693
0.02465,-0.05196492
0.02466,-1.80418542
0.02467,-0.18011431
0.02468,1.78276672
0.02469,1.04814282
0.02470,-1.09144165
0.02471,-0.08030784
0.02472,1.86399996
0.02473,-1.32902226
0.02474,-0.98854177
0.02475,-0.86359648
0.02476,-0.13625365
0.02477,-0.03752929
0.02478,-1.52680067
0.02479,-0.53967105
0.02480,1.20433194
0.02481,0.34184319
0.02482,-0.64322475
0.02483,0.58685683
0.02484,0.89520543
0.02485,-0.81628344
0.02486,-1.59014420
0.02487,1.09848698
0.02488,1.25949482
0.02489,-0.59771696
0.02490,-1.40655770
0.02491,0.93432950
0.02492,0.53064879
0.02493,0.01960090
0.02494,-0.89673556
0.02495,1.77263902
0.02496,1.02026148
0.02497,-2.05260087
0.02498,-2.07322302
0.02499,1.24894069
0.02500,1.17400605
0.02501,-1.13292339
0.02502,0.41598227
0.02503,1.92173452
0.02504,0.27674064
0.02505,-1.51713044
0.02506,-0.21373320
0.02507,0.87396940
0.02508,-0.19833392
0.02509,-1.61752362
0.02510,-0.64719167
0.02511,0.64660626
0.02512,0.18757906
0.02513,-1.73813081
0.02514,0.45942692
0.02515,1.00292065
0.02516,-0.36736560
0.02517,-1.49804897
0.02518,-0.07130280
0.02519,1.52136954
0.02520,-0.88029276
0.02521,-0.83372365
0.02522,0.98945055
0.02523,1.58854754
0.02524,-0.93533443
0.02525,-0.73352450
0.02526,1.09402821
0.02527,1.49134012
0.02528,-0.24785078
0.02529,-1.00433821
0.02530,0.05151886
0.02531,0.80303827
0.02532,-0.04908194
0.02533,-1.01280330
0.02534,1.43636196
0.02535,1.78960675
0.02536,-0.62094802
0.02537,-1.35088154
0.02538,1.31688882
0.02539,1.21024174
0.02540,-0.71758105
0.02541,-0.27591425
0.02542,1.26120436
0.02543,-0.02820388
0.02544,-1.01629343
0.02545,0.05903260
0.02546,1.90627382
0.02547,0.28281255
0.02548,-0.93404629
0.02549,-0.89375805
0.02550,0.53106941
0.02551,1.01617497
0.02552,-1.91546481
0.02553,0.56481496
0.02554,1.20931792
0.02555,0.94216911
0.02556,-2.35542554
0.02557,0.29034487
0.02558,1.14773867
0.02559,-0.91552458
0.02560,-1.15440003
0.02561,0.92718622
0.02562,1.43558421
0.02563,0.06099439
0.02564,-1.41141208
0.02565,-0.54378874
0.02566,0.68022778
0.02567,-0.90255649
0.02568,-1.33665809
0.02569,1.47072008
0.02570,2.18809277
0.02571,-1.25543683
0.02572,-0.86757491
0.02573,0.73859982
0.02574,1.09012263
0.02575,-1.02534852
0.02576,-0.33649131
0.02577,0.11622880
0.02578,0.07554268
0.02579,-1.23455872
0.02580,-0.70919808
0.02581,1.15858531
0.02582,1.61605621
0.02583,-0.95065570
0.02584,0.51619399
0.02585,-0.09088868
0.02586,1.41527262
0.02587,-1.90344502
0.02588,-0.24456980
0.02589,0.48540893
0.02590,0.14510296
0.02591,-1.94527569
0.02592,0.24927748
0.02593,0.67774800
0.02594,-0.08158921
0.02595,-2.15241388
0.02596,0.35761859
0.02597,0.65088520
0.02598,-0.05372838
0.02599,-1.35345011
0.02600,0.81416849
0.02601,0.33875173
0.02602,-1.12651020
0.02603,-1.42148842
0.02604,0.70395049
0.02605,1.40292184
0.02606,-0.20767143
0.02607,-1.27946546
0.02608,0.96956604
0.02609,1.39557409
0.02610,-1.15582610
0.02611,-0.39342762
0.02612,0.47028445
0.02613,0.73804932
0.02614,-0.70576859
0.02615,-0.22123787
0.02616,0.74005004
0.02617,0.72790134
0.02618,-1.53897163
0.02619,-0.93637684
0.02620,0.83400233
0.02621,-0.18488610
0.02622,-0.86984945
0.02623,-0.12868862
0.02624,1.15418333
0.02625,-0.07680746
0.02626,-1.13156652
0.02627,0.40927416
0.02628,0.31582880
0.02629,0.57215718
0.02630,-0.13679991
0.02631,0.02253794
0.02632,0.95359430
0.02633,0.08920208
0.02634,-0.82765537
0.02635,0.43905676
0.02636,1.08460416
0.02637,0.26967213
0.02638,-0.86241933
0.02639,0.96430396
0.02640,1.20494043
0.02641,-0.66371053
0.02642,-0.45014103
0.02643,0.68644726
0.02644,0.05043258
0.02645,-0.67198913
0.02646,-1.10560783
0.02647,1.37396652
0.02648,0.96063290
0.02649,-0.98488104
0.02650,-1.41389470
0.02651,0.65147356
0.02652,-0.10646214
0.02653,-1.02631222
0.02654,-0.75133097
0.02655,1.32393259
0.02656,0.87750971
0.02657,0.39845935
0.02658,-1.47599998
0.02659,1.23142120
0.02660,0.43823668
0.02661,-1.60715128
0.02662,-0.65934001
0.02663,0.76385391
0.02664,0.27841133
0.02665,-1.33116949
0.02666,0.42327535
0.02667,1.13181330
0.02668,0.00530783
0.02669,-0.85276868
0.02670,0.80273443
0.02671,1.34529190
0.02672,-0.58141971
0.02673,0.16332271
0.02674,-0.21476587
0.02675,0.43452729
0.02676,-1.21740420
0.02677,-1.04598855
0.02678,1.16602159
0.02679,1.21866309
0.02680,0.11581952
0.02681,-1.21598592
0.02682,-0.23006962
0.02683,1.03609819
0.02684,-0.96949973
0.02685,-1.26373888
0.02686,0.22582343
0.02687,0.31145373
0.02688,-0.73945944
0.02689,-1.40755588
0.02690,1.11814650
0.02691,1.09855922
0.02692,-1.72519404
0.02693,-0.39158586
0.02694,1.76427884
0.02695,-0.03603658
0.02696,-0.10681682
0.02697,-0.76552097
0.02698,1.38395187
0.02699,-0.08594268
0.02700,-0.70409799
0.02701,-0.40733999
0.02702,0.37289772
0.02703,1.20693005
0.02704,-1.52802191
0.02705,-0.19660789
0.02706,2.38130473
0.02707,-0.43506738
0.02708,-0.98481769
0.02709,0.23591886
0.02710,1.72910039
0.02711,0.57084581
0.02712,-0.65692047
0.02713,-0.04371255
0.02714,1.31866932
0.02715,1.54494295
0.02716,-0.28336959
0.02717,0.11765923
0.02718,1.44845511
0.02719,0.31224733
0.02720,-1.64125098
0.02721,0.07743340
0.02722,0.73331093
0.02723,-1.54228456
0.02724,-1.10961119
0.02725,1.05734727
0.02726,1.59989907
0.02727,-1.58194956
0.02728,-0.53513214
0.02729,0.52592935
0.02730,1.52586399
0.02731,-0.68223182
0.02732,0.15257533
0.02733,0.20839149
0.02734,0.50582865
0.02735,-0.91945810
0.02736,-1.18551763
0.02737,1.35762229
0.02738,0.32993627
0.02739,-0.71575791
0.02740,-0.14607929
0.02741,1.42440915
0.02742,0.93802094
0.02743,-2.10250512
0.02744,-0.16264909
0.02745,0.78048399
0.02746,0.17217474
0.02747,-0.06227392
0.02748,-0.29900502
0.02749,1.97548574
0.02750,0.02691645
0.02751,-1.37758002
0.02752,0.81500928
0.02753,2.52974453
0.02754,-0.56325228
0.02755,-1.13728960
0.02756,-0.31871466
0.02757,1.67813414
0.02758,0.04082659
0.02759,-1.60673742
0.02760,0.21800550
0.02761,0.91582587
0.02762,0.03469694
0.02763,-0.91280567
0.02764,-0.03626240
0.02765,1.04925846
0.02766,-0.72106563
0.02767,-1.84345559
0.02768,0.71997988
0.02769,0.51223540
0.02770,-1.07745140
0.02771,-0.45020383
0.02772,0.86337499
0.02773,0.32961022
0.02774,-0.79150062
0.02775,-1.35595863
0.02776,1.74900231
0.02777,0.55099126
0.02778,-0.74377185
0.02779,-0.19273505
0.02780,1.78842729
0.02781,-0.36788985
0.02782,-1.33279039
0.02783,-0.20453673
0.02784,0.67581478
0.02785,0.54157956
0.02786,-0.48623048
0.02787,0.09394399
0.02788,0.23483142
0.02789,-0.36842626
0.02790,-2.00644382
0.02791,-0.20120511
0.02792,0.46701264
0.02793,0.24352054
0.02794,-1.95992653
0.02795,0.83060705
0.02796,1.76962714
0.02797,-0.98714880
0.02798,-0.10144068
0.02799,1.10783210
0.02800,0.77794471
0.02801,-0.80759395
0.02802,-0.93437901
0.02803,0.72972794
0.02804,0.65958233
0.02805,-0.13756070
0.02806,-1.17109998
0.02807,0.18481582
0.02808,0.76391302
0.02809,-1.23226255
0.02810,-1.59565437
0.02811,1.32801800
0.02812,0.69660973
0.02813,-0.86636712
0.02814,0.02021240
0.02815,0.27245365
0.02816,1.21617731
0.02817,-1.40610691
0.02818,-1.26390420
0.02819,1.25934984
0.02820,0.14071164
0.02821,-1.86852640
0.02822,0.20136975
0.02823,0.72180125
0.02824,0.59595505
0.02825,-1.16744561
0.02826,0.17294644
0.02827,1.65781176
0.02828,-0.06697225
0.02829,-1.90963384
0.02830,0.51846458
0.02831,0.55919001
0.02832,-0.22094520
0.02833,-0.92288178
0.02834,-0.31409766
0.02835,1.39272221
0.02836,-0.36406182
0.02837,-1.49650920
0.02838,-0.16643216
0.02839,1.90543226
0.02840,0.23700248
0.02841,-1.07776144
0.02842,0.55184781
0.02843,0.25266183
0.02844,-0.67121850
0.02845,-0.42615475
0.02846,0.17194999
0.02847,1.10666189
0.02848,-0.47485381
0.02849,-1.03394552
0.02850,0.02009531
0.02851,0.09364320
0.02852,-0.65311534
0.02853,0.41544564
0.02854,1.22038770
0.02855,0.61453796
0.02856,-1.60372947
0.02857,-0.00938770
0.02858,0.95704378
0.02859,0.29552170
0.02860,-0.22975551
0.02861,0.16406603
0.02862,0.13904965
0.02863,-0.53346951
0.02864,-1.26165659
0.02865,0.88084456
0.02866,0.67921994
0.02867,-0.34206838
0.02868,-0.58181857
0.02869,0.07320730
0.02870,0.76412402
0.02871,-0.51502299
0.02872,-1.28091549
0.02873,0.28823803
0.02874,1.17853268
0.02875,-0.73063336
0.02876,-1.46862401
0.02877,-0.45313481
0.02878,0.34953445
0.02879,-0.96446106
0.02880,-1.67901405
0.02881,-0.14054861
0.02882,1.25158739
0.02883,-0.83098103
0.02884,-1.06992715
0.02885,0.66549202
0.02886,1.40227413
0.02887,-0.94422801
0.02888,-0.74960930
0.02889,1.32710277
0.02890,0.92143170
0.02891,-1.54698282
0.02892,0.00444572
0.02893,0.95372494
0.02894,1.17475227
0.02895,-1.41388055
0.02896,-1.11349137
0.02897,1.85676946
0.02898,1.35806166
0.02899,-1.35408434
0.02900,-0.67049251
0.02901,2.06958702
0.02902,-0.33353765
0.02903,-1.34227357
0.02904,0.11128809
0.02905,0.58790069
0.02906,0.90718318
0.02907,-1.71607539
0.02908,0.03297544
0.02909,2.04837243
0.02910,0.12891587
0.02911,-1.94829913
0.02912,0.50810663
0.02913,1.60078953
0.02914,0.92663678
0.02915,-1.84152916
0.02916,1.07930397
0.02917,-0.33832308
0.02918,-1.18174314
0.02919,-1.69972611
0.02920,0.28419478
0.02921,-0.31658336
0.02922,-0.64314349
0.02923,-0.42499474
0.02924,1.70834297
0.02925,1.76479354
0.02926,-0.82103864
0.02927,-0.82599089
0.02928,0.98507819
0.02929,0.86176273
0.02930,-0.37880636
0.02931,-0.84490237
0.02932,1.28179143
0.02933,1.23210516
0.02934,-1.01708429
0.02935,0.97413176
0.02936,1.71696875
0.02937,0.83570502
0.02938,-0.93645210
0.02939,0.49204012
0.02940,0.76262950
0.02941,1.37929019
0.02942,-1.97639874
0.02943,0.05179154
0.02944,0.67484982
0.02945,-0.06647433
0.02946,-1.33897540
0.02947,0.69517249
0.02948,1.92573505
0.02949,-0.62707611
0.02950,-0.50442821
0.02951,0.52305734
0.02952,1.67074637
0.02953,-0.37263836
0.02954,-1.09282210
0.02955,0.63812065
0.02956,1.47276852
0.02957,-0.72722168
0.02958,-1.32415520
0.02959,1.84039291
0.02960,1.34955488
0.02961,-0.73513026
0.02962,-0.63704967
0.02963,0.54174708
0.02964,1.58067944
0.02965,-0.79430942
0.02966,-0.85527609
0.02967,1.39862829
0.02968,0.33697755
0.02969,-0.24056749
0.02970,-0.55380659
0.02971,1.49306990
0.02972,0.03343911
0.02973,-1.62160768
0.02974,0.17951000
0.02975,1.15377133
0.02976,-0.80860980
0.02977,-0.82417014
0.02978,-1.03081367
0.02979,0.43795427
0.02980,0.36660983
0.02981,-1.91238024
0.02982,0.93271788
0.02983,0.99682384
0.02984,0.01849289
0.02985,-0.33151636
0.02986,-0.30459562
0.02987,1.34558370
0.02988,-1.19242560
0.02989,-0.90966822
0.02990,0.06932840
0.02991,1.47845859
0.02992,-0.85004777
0.02993,-0.72625352
0.02994,-0.78450717
0.02995,0.76544838
0.02996,-0.23428131
0.02997,-1.10048216
0.02998,0.37978952
0.02999,1.08108418
0.03000,-1.50538198
0.03001,-0.29510784
0.03002,0.64450313
0.03003,-0.51381663
0.03004,-0.71951435
0.03005,-1.00421454
0.03006,0.95032908
0.03007,0.38427350
0.03008,-0.49536043
0.03009,-0.60989440
0.03010,0.84443017
0.03011,0.53442873
0.03012,-1.08222876
0.03013,-0.52001979
0.03014,0.02657989
0.03015,-0.00923003
0.03016,-1.11438163
0.03017,-0.49129160
0.03018,1.31460673
0.03019,-0.28114114
0.03020,-1.70993286
0.03021,-0.00698061
0.03022,0.07594022
0.03023,1.15463695
0.03024,-0.13505289
0.03025,0.65203305
0.03026,1.49620888
0.03027,-0.10010269
0.03028,-0.87043835
0.03029,1.00364878
0.03030,0.89099079
0.03031,-0.98331527
0.03032,-1.52987525
0.03033,0.36920080
0.03034,1.65106562
0.03035,0.28388967
0.03036,-0.87807549
0.03037,2.11646359
0.03038,1.13426574
0.03039,-0.21189217
0.03040,-1.59454176
0.03041,1.31577562
0.03042,0.44310692
0.03043,-1.48812472
0.03044,-1.01541830
0.03045,1.17505055
0.03046,1.14561878
0.03047,-0.45000010
0.03048,-0.42295215
0.03049,1.60321616
0.03050,-0.07314869
0.03051,-1.44853859
0.03052,-1.05151588
0.03053,1.40929003
0.03054,1.08936300
0.03055,-1.05288016
0.03056,0.09487673
0.03057,1.30906478
0.03058,0.17962046
0.03059,-0.77690585
0.03060,-0.68385312
0.03061,1.50657612
0.03062,-0.85337143
0.03063,-1.40557189
0.03064,-0.53138312
0.03065,0.94701145
0.03066,-0.96232572
0.03067,-1.08943055
0.03068,-1.00837861
0.03069,1.65020753
0.03070,-0.91946891
0.03071,-0.77875519
0.03072,1.74631852
0.03073,1.10731927
0.03074,-1.17135228
0.03075,-1.20162157
0.03076,0.68446274
0.03077,1.41985165
0.03078,-0.17097612
0.03079,-1.08591332
0.03080,1.46233423
0.03081,0.97028585
0.03082,-0.28795113
0.03083,-1.28675561
0.03084,0.56480150
0.03085,0.00299091
0.03086,-0.49999055
0.03087,0.24729346
0.03088,1.21789828
0.03089,1.25973135
0.03090,-1.56519560
0.03091,0.04837806
0.03092,1.37728113
0.03093,-0.37850232
0.03094,-0.17036437
0.03095,-0.33878136
0.03096,0.71520505
0.03097,0.64933925
0.03098,-0.60585654
0.03099,0.29897165
0.03100,0.28499987
0.03101,0.01174895
0.03102,-1.22041824
0.03103,0.95625387
0.03104,0.39814002
0.03105,-0.50092450
0.03106,-0.73575368
0.03107,1.27690931
0.03108,1.19350404
0.03109,-0.27444927
0.03110,-1.42838706
0.03111,0.39302707
0.03112,0.40324453
0.03113,-0.02082084
0.03114,-0.89578819
0.03115,-0.02680445
0.03116,1.00119532
0.03117,-1.06414848
0.03118,-1.20167389
0.03119,0.08849881
0.03120,0.36111515
0.03121,-1.90562311
0.03122,-0.45044189
0.03123,0.64430838
0.03124,1.11948474
0.03125,-0.56748328
0.03126,0.04457662
0.03127,0.83818733
0.03128,1.00875551
0.03129,-0.55030136
0.03130,-1.63435008
0.03131,1.26096754
0.03132,0.46744968
0.03133,-0.20699137
0.03134,-0.75112474
0.03135,1.95409485
0.03136,-0.20458633
0.03137,-1.58731175
0.03138,-0.56787855
0.03139,0.86841969
0.03140,0.33349193
0.03141,-1.43042523
0.03142,-0.24153493
0.03143,0.87462732
0.03144,-0.28207759
0.03145,-2.82695378
0.03146,0.04364135
0.03147,1.26710482
0.03148,0.08599288
0.03149,-0.75749782
0.03150,0.55959654
0.03151,0.71185833
0.03152,-0.89880308
0.03153,-1.83436645
0.03154,0.33073732
0.03155,0.64426300
0.03156,-0.60633946
0.03157,-1.38810435
0.03158,0.96840780
0.03159,0.14744569
0.03160,-0.56058067
0.03161,-0.94407055
0.03162,1.74197166
0.03163,1.78959682
0.03164,-0.95747492
0.03165,-0.61941249
0.03166,-0.01008515
0.03167,0.48872664
0.03168,-0.71370357
0.03169,-0.69117545
0.03170,1.87054540
0.03171,0.11700167
0.03172,-0.32656656
0.03173,-0.97663990
0.03174,1.35446464
0.03175,0.65895667
0.03176,-0.43166014
0.03177,-0.01860199
0.03178,1.77599200
0.03179,-0.13655919
0.03180,-1.05745959
0.03181,0.38597886
0.03182,0.38398373
0.03183,-0.21518208
0.03184,-0.19252629
0.03185,-0.21695483
0.03186,1.27361632
0.03187,0.69578996
0.03188,-0.79914201
0.03189,0.28510184
0.03190,1.67552184
0.03191,0.44078434
0.03192,-1.11116661
0.03193,0.76571474
0.03194,0.04945034
0.03195,-0.92914295
0.03196,-0.79171743
0.03197,0.54869693
0.03198,1.17579601
0.03199,0.16143810
0.03200,-0.93999050
0.03201,1.04287804
0.03202,1.39427170
0.03203,-0.44216755
0.03204,-0.32608292
0.03205,0.35212189
0.03206,0.43314131
0.03207,-1.01746074
0.03208,-0.92488525
0.03209,1.77136991
0.03210,0.87999691
0.03211,-1.08618536
0.03212,-0.64383115
0.03213,-0.11029630
0.03214,1.07428455
0.03215,-1.75953371
0.03216,-0.03010697
0.03217,0.30327490
0.03218,1.02600812
0.03219,-0.87404652
0.03220,0.62080253
0.03221,0.85038207
0.03222,0.22575975
0.03223,-1.15451575
0.03224,-0.22923006
0.03225,1.69784181
0.03226,-0.32916770
0.03227,-0.90947411
0.03228,0.20314423
0.03229,2.08976899
0.03230,-1.07259638
0.03231,-1.25222790
0.03232,0.61504991
0.03233,1.21654402
0.03234,-0.22667389
0.03235,-0.56867231
0.03236,1.16607179
0.03237,0.85358612
0.03238,-0.49159183
0.03239,-0.63060516
0.03240,-0.06064201
0.03241,0.30192897
0.03242,-1.61724185
0.03243,0.74481672
0.03244,0.77364235
0.03245,0.18482713
0.03246,-1.34317221
0.03247,-0.28685081
0.03248,0.43716078
0.03249,1.17311423
0.03250,-1.03382094
0.03251,-0.28880075
0.03252,1.34258572
0.03253,-0.46830405
0.03254,-1.54281198
0.03255,-0.41052630
0.03256,1.50411971
0.03257,0.22892253
0.03258,-1.99835855
0.03259,0.59501716
0.03260,1.28764618
0.03261,-0.29650765
0.03262,-2.33942930
0.03263,-0.63103865
0.03264,1.13142348
0.03265,-0.34709842
0.03266,-0.57218448
0.03267,0.83427587
0.03268,1.75519679
0.03269,0.51226815
0.03270,-1.97577571
0.03271,0.47076567
0.03272,1.09242556
0.03273,0.12937017
0.03274,-1.20074159
0.03275,0.81515127
0.03276,1.57547142
0.03277,-1.31175220
0.03278,-1.19043205
0.03279,0.46788954
0.03280,0.81993034
0.03281,-1.40087537
0.03282,-1.10812799
0.03283,0.34753931
0.03284,0.17953639
0.03285,-0.27460632
0.03286,-1.98466406
0.03287,1.44745589
0.03288,-0.28960235
0.03289,-1.19119840
0.03290,-1.41701087
0.03291,1.14726001
0.03292,0.68401292
0.03293,-1.81038337
0.03294,0.15247737
0.03295,1.10741307
0.03296,-0.05200554
0.03297,0.33747800
0.03298,0.37958674
0.03299,1.37967238
0.03300,-0.26546722
0.03301,-1.58926784
0.03302,0.39692461
0.03303,1.33164587
0.03304,0.45629349
0.03305,-1.92355584
0.03306,0.70289695
0.03307,1.29691439
0.03308,-0.53642923
0.03309,-1.38309324
0.03310,0.02791114
0.03311,1.66298280
0.03312,-0.54764119
0.03313,-2.15689217
0.03314,0.65627622
0.03315,1.84882606
0.03316,-0.80092106
0.03317,-1.47512442
0.03318,0.59537255
0.03319,-0.13185572
0.03320,-1.20239508
0.03321,-0.87058465
0.03322,0.95810161
0.03323,0.51310190
0.03324,-1.09566884
0.03325,-1.12963546
0.03326,0.36224511
0.03327,0.99959310
0.03328,-1.16225448
0.03329,-0.52312264
0.03330,0.35818554
0.03331,-0.13285923
0.03332,-1.46411703
0.03333,-0.93289141
0.03334,0.99092976
0.03335,-1.68794428
0.03336,-1.35835191
0.03337,1.41000057
0.03338,0.99297582
0.03339,0.41362372
0.03340,-0.36351932
0.03341,0.49907504
0.03342,1.90154929
0.03343,0.08579803
0.03344,-1.77495249
0.03345,0.39285247
0.03346,0.93131667
0.03347,0.37546455
0.03348,-0.87298093
0.03349,1.20688277
0.03350,0.96989280
0.03351,-1.47540507
0.03352,-0.49514766
0.03353,0.29483624
0.03354,1.05016416
0.03355,-0.50667313
0.03356,-1.10706912
0.03357,0.76064140
0.03358,0.37164942
0.03359,-0.79150931
0.03360,-0.97984869
0.03361,0.02662500
0.03362,1.17248360
0.03363,-0.77515718
0.03364,-0.26447467
0.03365,0.06691063
0.03366,1.00399292
0.03367,-0.87239364
0.03368,-0.12947098
0.03369,1.11340397
0.03370,0.00387546
0.03371,-0.98690282
0.03372,-0.71187124
0.03373,0.43005527
0.03374,-0.05833593
0.03375,-0.43844579
0.03376,0.57836352
0.03377,1.21519838
0.03378,0.84846251
0.03379,-1.04582979
0.03380,-0.34422489
0.03381,1.37310146
0.03382,-0.39131875
0.03383,-1.10612540
0.03384,0.66964652
0.03385,1.84835713
0.03386,-0.25252982
0.03387,-0.95044459
0.03388,0.96424201
0.03389,2.04782895
0.03390,-1.58701197
0.03391,-1.96781891
0.03392,0.41253336
0.03393,1.39949268
0.03394,-0.37234264
0.03395,-1.17878262
0.03396,0.46587661
0.03397,0.53489633
0.03398,-0.82302147
0.03399,-1.04632783
0.03400,0.61039537
0.03401,0.08370063
0.03402,-1.81795127
0.03403,-1.47852303
0.03404,0.96881069
0.03405,0.03309764
0.03406,0.18418973
0.03407,-0.30667021
0.03408,0.97080976
0.03409,0.12751395
0.03410,-0.86889201
0.03411,-0.42938982
0.03412,1.93134892
0.03413,0.01697541
0.03414,-1.86790125
0.03415,-0.87817479
